781750241,1551343796,174910268,76.59,2,B,6,50,50,1,1,F,T,0.0,53.0379400/8.8131200/46.04|53.0385800/8.8135399/46.1,,0.00/0.038|76.59/0.048
67948816,174616854,174580269,54.94,2,T,6,0,50,0,1,T,T,0.0,53.0337300/8.8104199/46.35|53.0338200/8.8104600/46.35|53.0342000/8.8106700/46.32,10.37/0.000186,0.00/-0.031|10.37/-0.029|54.94/-0.070
51867087,174740083,174738175,85.58,2,T,6,0,50,0,2,T,T,0.0,53.0320399/8.8092600/46.96|53.0327500/8.8097500/46.52,,0.00/-0.496|85.58/-0.157
51867096,174931998,174740083,41.38,2,T,6,0,50,0,2,T,T,0.0,53.0317000/8.8090099/47.36|53.0320399/8.8092600/46.96,,0.00/-0.531|41.38/-0.496
773673192,1470400592,174931998,43.69,2,T,6,0,50,0,2,T,T,0.0,53.0313400/8.8087500/47.66|53.0317000/8.8090099/47.36,,0.00/-0.241|43.69/-0.531
51867114,174443852,174570036,47.84,2,T,6,0,50,0,2,T,T,0.0,53.0306899/8.8082700/47.56|53.0310800/8.8085700/47.72,,0.00/0.344|47.84/0.018
67942290,174624806,174443852,49.41,2,T,6,0,50,0,2,T,T,0.0,53.0302900/8.8079499/47.22|53.0306899/8.8082700/47.56,,0.00/0.389|49.41/0.344
67942289,174736167,174624806,129.71,2,T,6,0,50,0,2,T,T,0.0,53.0292400/8.8071100/46.9|53.0302900/8.8079499/47.22,,0.00/-0.087|129.71/0.389
51867040,174692276,174512815,306.72,3,B,6,50,50,1,1,F,T,0.0,53.0271700/8.8053999/|53.0283500/8.8012599/,,
51868077,174442764,174512815,75.85,5,B,6,50,50,0,0,F,T,0.0,53.0277300/8.8007900/|53.0283500/8.8012599/,,
737855398,1534396152,174568546,170.18,2,F,5,60,0,2,0,F,T,0.0,53.0687699/8.7792100/|53.0688500/8.7788999/|53.0691200/8.7781300/|53.0692100/8.7776000/|53.0692599/8.7768399/,,
711674448,174568546,678099816,81.61,2,F,5,60,0,2,0,F,T,0.0,53.0692599/8.7768399/|53.0692699/8.7756199/,,
711674449,674407731,678099816,81.69,2,T,5,0,60,0,1,F,T,0.0,53.0692599/8.7744000/|53.0692800/8.7749100/|53.0692699/8.7756199/,,
586532947,174485899,174308009,91.06,2,T,6,0,40,0,1,F,T,0.0,53.0686800/8.7731700/|53.0688099/8.7732500/|53.0689800/8.7734499/|53.0690500/8.7735599/|53.0691200/8.7737100/|53.0691800/8.7739099/|53.0692200/8.7741099/,,
711554065,674407371,174485899,117.92,2,B,6,40,40,1,1,F,T,0.0,53.0679899/8.7740499/|53.0680000/8.7738600/|53.0680300/8.7736700/|53.0680700/8.7734899/|53.0681400/8.7733000/|53.0682199/8.7732000/|53.0683000/8.7731299/|53.0684600/8.7730899/|53.0685600/8.7731200/|53.0686800/8.7731700/,,
711554064,174502039,674407371,108.78,2,T,6,0,40,0,1,F,T,0.0,53.0679400/8.7756400/|53.0680100/8.7752800/|53.0680499/8.7749800/|53.0680600/8.7747500/|53.0680400/8.7744799/|53.0679899/8.7740499/,,
586532907,174659261,174502039,227.83,2,T,4,0,80,0,2,T,T,0.0,53.0661700/8.7773500/|53.0679400/8.7756400/,,
586532906,174557688,174457337,166.58,2,T,4,0,80,0,2,T,T,0.0,53.0647800/8.7787399/|53.0660600/8.7774500/,,
802190376,174254779,1739457389,91.23,2,T,4,0,80,0,2,T,T,0.0,53.0636600/8.7805700/|53.0642300/8.7795899/,,
810595985,174277799,174254779,432.89,2,T,4,0,80,0,2,T,T,0.0,53.0607999/8.7849499/|53.0616700/8.7837400/|53.0617300/8.7836500/|53.0636600/8.7805700/,,
711554056,674407367,174249411,183.30,2,T,4,0,80,0,2,T,T,0.0,53.0593400/8.7866300/|53.0607100/8.7851099/,,
711554055,174714188,674407367,253.44,2,T,5,0,50,0,2,T,T,0.0,53.0576099/8.7890900/|53.0582900/8.7880500/|53.0593400/8.7866300/,,
711651042,674407369,677834294,52.33,2,T,5,0,50,0,2,T,T,0.0,53.0571899/8.7897800/|53.0575300/8.7892399/,,
711554060,174763417,674407369,142.53,2,T,5,0,50,0,2,T,T,0.0,53.0563800/8.7914300/|53.0571899/8.7897800/,,
711546382,674354134,174763417,63.82,2,T,5,0,50,0,2,T,T,0.0,53.0560500/8.7922100/|53.0563800/8.7914300/,,
711546381,174632882,674354134,152.78,2,T,5,0,50,0,2,T,T,0.0,53.0554099/8.7942299/|53.0560500/8.7922100/,,
