4554,6/13/2009 11:38:45 AM,13,53.0411241576076,8.81495042704046,48,36,21
4554,6/13/2009 11:38:50 AM,13,53.0415743496269,8.81517556495965,46,32,19
4554,6/13/2009 11:38:55 AM,13,53.0420500226319,8.81554302759469,43,32,42
4554,6/13/2009 11:39:00 AM,13,53.0425468180329,8.81584729067981,44,43,18
4554,6/13/2009 11:39:05 AM,13,53.0432388279587,8.81611743941903,44,52,16
4554,6/13/2009 11:39:10 AM,13,53.0439357832074,8.81643796339631,47,55,17
4554,6/13/2009 11:39:15 AM,13,53.0445945169777,8.81675169803202,48,50,13
4554,6/13/2009 11:39:20 AM,13,53.0452296976,8.81702779792249,46,47,16
4554,6/13/2009 11:39:25 AM,13,53.0457968171686,8.8173676840961,43,40,21
4554,6/13/2009 11:39:30 AM,13,53.0461513716728,8.8176816701889,41,26,22
4554,6/13/2009 11:39:35 AM,13,53.0462912656367,8.81777378730476,42,0,31
4554,6/13/2009 11:39:40 AM,13,53.0462960433215,8.81777403876185,44,0,341
4554,6/13/2009 11:39:45 AM,13,53.0463004857302,8.81777412258089,45,0,197
